%Temperature time series for the Gulf of Maine from OISST and four climate indicators
%produced by Andrew J. Pershing, Gulf of Maine Research Institute
%year,NW Atlantic SST-AVHRROI, 40.3-45.2N,  70.9-65.4W,AVHRR Q1,AVHRR Q2,AVHRR Q3,AVHRR Q4,Cod Region Q1,Cod Region Q2,Cod Region Q3,Cod Region Q4,Cod Region Annual,GSI Q1,GSI Q2,GSI Q3,GSI Q4,PDO Q1,PDO Q2,PDO Q3,PDO Q4,AMO Q1,AMO Q2,AMO Q3,AMO Q4,NAO Q1,NAO Q2,NAO Q3,NAO Q4
1991,6.635469112400e-02,4.211860957197e-02,4.548683183328e-01,-4.806418146755e-03,-1.614693823603e-01,-1.536697525841e-03,6.207740396574e-01,-2.709261471014e-01,-1.786561398628e-01,-1.786561398628e-01,1.164247815478e+00,1.121758988700e+00,1.214844985605e+00,1.283717551036e+00,-1.426059829261e+00,-1.132347544329e+00,6.085861320591e-02,8.839413991826e-02,-6.454476396990e-01,-7.021141804359e-01,-4.471147471199e-01,-1.210538976492e+00,5.666666666667e-01,-1.500000000000e-01,4.066666666667e-01,2.500000000000e-01
1992,-7.388401576556e-01,-6.156493854938e-01,-8.408520434260e-01,-7.298976717810e-01,-7.426070372586e-01,-5.463212703292e-01,-9.246804712535e-01,-9.949810759725e-01,-9.222375418238e-01,-9.222375418238e-01,1.063805074416e+00,7.794910119515e-01,5.989167509814e-01,4.842405068330e-01,9.757264882237e-02,8.685673967682e-01,1.058256580787e+00,5.136650524757e-01,-6.422994985470e-01,-9.272062728075e-01,-1.577297420706e+00,-1.498593891905e+00,6.033333333333e-01,1.563333333333e+00,1.900000000000e-01,-3.333333333333e-02
1993,-2.321698501695e-01,-3.061765253851e-02,-5.197674962682e-01,-1.587499433994e-01,-1.685936190753e-01,-2.757519196574e-01,-9.279611904609e-01,-3.275864854953e-01,-6.877859986127e-01,-6.877859986127e-01,5.348400866516e-01,7.280786325287e-01,9.194852518142e-01,1.089561419211e+00,8.839413991826e-02,1.520241528960e+00,1.801715802020e+00,9.205789472248e-01,-1.106650318474e+00,-8.689656614946e-01,-1.106650318474e+00,-1.399427445615e+00,9.233333333333e-01,-1.333333333333e-01,-1.210000000000e+00,1.136666666667e+00
1994,2.345144796279e-01,-2.221790035681e-01,4.035905417012e-01,7.310479610100e-01,7.430808489710e-02,-1.924457841678e-01,-9.849067953051e-02,2.544394755214e-01,1.483997968829e-01,1.483997968829e-01,1.197946594750e+00,1.377352732339e+00,1.647517880999e+00,1.718048788985e+00,5.779146148045e-01,6.207476563570e-01,-8.569922772058e-01,-1.768724161681e+00,-1.446649562896e+00,-1.043687495433e+00,-1.027946789673e+00,-3.211891010379e-01,9.200000000000e-01,6.966666666667e-01,1.233333333333e-01,5.633333333333e-01
1995,2.694614165109e-02,1.271228811763e-01,-4.697076683273e-01,1.980027958793e-01,2.959317063171e-01,-3.131453862130e-01,-4.090291341279e-01,2.247821335269e-01,1.772579380960e-01,1.772579380960e-01,1.661652661330e+00,1.606511130293e+00,1.440656276565e+00,1.034759990546e+00,2.728056813168e-03,8.716268997362e-01,7.247707572703e-01,-1.104735530043e-01,-1.905412432278e-01,1.063993005864e+00,8.121417137001e-01,3.714019524131e-01,1.106666666667e+00,-7.366666666667e-01,2.600000000000e-01,-9.533333333333e-01
1996,-8.281447620120e-01,-6.149180057787e-01,-4.823697559564e-01,-1.364317682021e+00,-7.957831654961e-01,-8.339882599468e-01,-1.004307394272e-01,-1.058127927708e+00,-4.698799095772e-01,-4.698799095772e-01,5.542714481660e-01,-6.289402584159e-02,-4.246866703046e-01,-4.730502470543e-01,5.014270406035e-01,1.232648249965e+00,4.862060133375e-02,-3.001627370227e-01,-2.110041607161e-01,-3.385038773742e-01,-2.361892899325e-01,-8.012806267255e-01,-1.433333333333e-01,-2.233333333333e-01,2.766666666667e-01,-7.666666666667e-01
1997,-3.299909612959e-01,-1.004097755207e-01,-5.428731123574e-01,-2.129526283905e-01,-4.129361044563e-01,1.401444727735e-02,-3.049951704193e-01,-3.814446261496e-01,-2.721766172929e-01,-2.721766172929e-01,-2.732262838270e-01,-1.394527187260e-02,1.593646130959e-01,1.893964469651e-01,1.373461874069e-01,1.508003517088e+00,2.025059518687e+00,8.226748522476e-01,-2.472077839647e-01,3.297677856772e-02,2.360318828749e-01,4.674202575506e-01,8.900000000000e-01,-9.233333333333e-01,5.933333333333e-01,-1.186666666667e+00
1998,-3.693686169149e-01,-4.431026860538e-01,3.317968306963e-02,-4.488028782490e-02,-9.616457991514e-01,-5.240613894038e-01,3.184913291312e-01,1.612446724096e-01,-9.816790989368e-01,-9.816790989368e-01,2.344788011651e-02,-6.632372763284e-02,9.450779850758e-02,6.009544064194e-01,1.128625149051e+00,5.075460465396e-01,-6.673030931873e-01,-9.365393543748e-01,1.115937334873e+00,1.780195117955e+00,2.170564620810e+00,1.487417990815e+00,3.833333333333e-01,-1.573333333333e+00,-8.333333333333e-01,1.000000000000e-01
1999,8.259273069928e-01,-1.208362097405e-01,1.095548096442e+00,1.323671268887e+00,1.041423753146e+00,-4.213390596840e-01,1.135426375806e+00,1.027495402298e+00,5.235416466397e-01,5.235416466397e-01,1.231709883511e+00,1.755105936238e+00,1.919136360434e+00,1.629117619498e+00,-6.183510456987e-01,-9.487773662469e-01,-1.181299591818e+00,-2.025722410997e+00,2.250133888428e-01,5.697348449922e-01,1.032511594344e+00,-7.878223233005e-02,4.300000000000e-01,3.633333333333e-01,-5.000000000000e-02,8.200000000000e-01
2000,4.843103494020e-01,9.323792734338e-01,6.597046995907e-01,2.088141509490e-01,2.162760304418e-01,1.003405967759e+00,5.471756397041e-01,3.677721403209e-01,3.965236674608e-01,3.965236674608e-01,1.221830637221e+00,1.057397831135e+00,1.269022104311e+00,1.488155006697e+00,-9.946699107675e-01,-2.603891984382e-01,-1.162942574010e+00,-6.183510456987e-01,-8.035630290607e-02,1.526061423456e-01,3.839945170213e-01,-3.967444886871e-01,1.023333333333e+00,5.066666666667e-01,-5.100000000000e-01,-1.933333333333e-01
2001,2.247625992342e-01,-1.148319363705e-01,1.238643574773e-01,2.985275189071e-01,6.149023951582e-01,-2.352905139473e-02,2.229798427546e-01,1.766212954426e-01,2.546725217803e-01,2.546725217803e-01,1.550679841958e+00,1.739881931241e+00,1.978827642439e+00,2.140235836911e+00,1.924172408316e-01,-5.479824774338e-01,-1.273084680859e+00,-1.306739213507e+00,-2.708188426051e-01,2.281615299948e-01,8.924193130773e-01,9.286229363259e-01,-1.866666666667e-01,-7.333333333333e-02,-3.233333333333e-01,-1.466666666667e-01
2002,7.250284683630e-01,8.639610820449e-01,5.796063763871e-01,1.054685926914e+00,4.837900659765e-01,8.217854184588e-01,3.795173017932e-01,8.389779239944e-01,6.139871990636e-01,6.139871990636e-01,2.156674130766e+00,2.007288556795e+00,1.718502968504e+00,1.268256895201e+00,-4.623163943287e-01,-6.152915427307e-01,2.728056813168e-03,1.015423539234e+00,7.239937614427e-01,-2.676707014530e-01,1.415876483134e-01,1.651987069538e-01,7.433333333333e-01,4.466666666667e-01,1.000000000000e-01,-1.133333333333e+00
2003,-1.608102894977e-01,-3.980242377329e-01,-6.151450887640e-01,3.031163466434e-01,9.683952517493e-02,-2.632728576835e-01,-6.487404174812e-01,1.855923242131e-01,-8.589590217588e-02,-8.589590217588e-02,6.859002993445e-01,2.885263139217e-01,1.381522490815e-01,5.099122903141e-02,1.419277931015e+00,6.238071593251e-01,3.484518922016e-01,2.964403417449e-01,1.888097655942e-01,6.389939503373e-01,1.751861847587e+00,1.328436862636e+00,3.666666666667e-01,-8.000000000000e-02,2.333333333333e-02,8.000000000000e-02
2004,-7.376948167207e-01,-7.356109212740e-01,-9.796807949017e-01,-6.342923625626e-01,-5.271522191195e-01,-7.012185000686e-01,-1.049933215707e+00,-6.879331307876e-01,-4.654613282574e-01,-4.654613282574e-01,2.105350653909e-01,4.251341050924e-01,5.557118995155e-01,5.095446744386e-01,2.474882942563e-01,2.383097853522e-01,4.065824485943e-01,-4.959709269772e-01,8.625119721329e-01,4.107537168137e-01,1.186770510794e+00,9.774191241827e-01,1.966666666667e-01,1.500000000000e-01,3.433333333333e-01,2.800000000000e-01
2005,-5.235735794167e-02,-5.710785684192e-01,-3.384073049618e-01,2.823214753133e-01,4.809588694585e-01,-7.433208241624e-01,-5.513657942831e-01,-6.698609171978e-02,1.892249707956e-01,1.892249707956e-01,2.841821569713e-01,6.994536530010e-02,-2.701811524185e-02,-9.900767485822e-02,5.809741177725e-01,1.024602048138e+00,-7.987852332388e-02,-1.019145934512e+00,7.727899492994e-01,1.389825615101e+00,2.010009422055e+00,8.892711719253e-01,-1.233333333333e-01,-5.333333333333e-01,1.633333333333e-01,-5.766666666667e-01
2006,5.545083758324e-01,4.907550464306e-01,2.966940239440e-01,6.102750699366e-01,8.437384706294e-01,4.651777189197e-01,3.602385809454e-01,6.845533520215e-01,7.607214615181e-01,7.607214615181e-01,-1.725131664949e-01,-1.970149576895e-01,-2.417412038455e-01,-4.208731343593e-01,3.147973595531e-01,3.698684129778e-01,-5.969345249225e-01,-2.573296954701e-01,3.619575289569e-01,1.276492533627e+00,1.748713706435e+00,1.207233428282e+00,-1.744633333333e-01,3.107100000000e-01,-8.152866666667e-01,-1.568300000000e-01
2007,-1.570458006461e-01,6.118151780348e-01,-6.381960650497e-01,-4.466351628499e-01,-5.331828587660e-02,1.142300233429e+00,-1.603688000256e-01,2.066103057613e-01,-9.748031750137e-02,-9.748031750137e-02,-6.086056180349e-01,-7.071001335506e-01,-6.942749522606e-01,-5.156760625257e-01,-3.124007488948e-01,-1.716636123650e-01,6.391811617395e-02,-1.169061579946e+00,7.696418081474e-01,5.209386571355e-01,3.997352227815e-01,6.578827972496e-01,3.983700000000e-01,-1.577233333333e-01,9.500000000000e-04,4.552333333333e-01
2008,1.830289320808e-01,-5.877699256844e-02,1.123436007141e-01,5.189225078759e-01,1.764573500132e-01,-3.002046750398e-01,6.664543583167e-01,9.774304683523e-01,2.921310624015e-01,2.921310624015e-01,-1.615536930569e-01,2.531683746807e-01,5.023094777865e-01,4.406890074042e-01,-9.763128929593e-01,-1.511725912366e+00,-1.722831617161e+00,-1.404643308485e+00,4.564017635184e-01,7.003827028023e-01,8.703823250130e-01,1.510320717696e-01,5.669360000000e-01,-1.394333333333e+00,-4.724666666667e-01,-2.132853333333e-01
2009,2.842644143937e-01,-4.072302814832e-01,3.250484189146e-01,4.485302628071e-01,8.158880439015e-01,-3.258662880387e-01,2.203534691869e-01,7.727611422577e-01,4.346365537218e-01,4.346365537218e-01,2.260700382310e-01,7.518861144620e-02,1.893932963493e-01,2.524563427605e-01,-1.606570504375e+00,-1.086454999809e+00,-1.930801331413e-01,-2.328536717258e-01,-6.438735691230e-01,-1.527635494032e-01,6.484383737935e-01,4.595499046705e-01,2.071148000000e-01,9.030333333333e-02,-2.792833333333e-01,-9.942380000000e-01
2010,9.090952262539e-01,3.457352084022e-01,1.380223609005e+00,1.383590070967e+00,5.896823102518e-01,1.356727855733e-01,1.771658129817e+00,1.759335545780e+00,6.275426433161e-01,6.275426433161e-01,2.842129503906e-01,4.020261969812e-01,5.711122876947e-01,6.596186211444e-01,4.218799634345e-01,1.434651933430e-01,-1.419940823325e+00,-1.162942574010e+00,7.539011023871e-01,2.058805609912e+00,2.203620102906e+00,1.167881663882e+00,-1.325406666667e+00,-1.007640000000e+00,-8.141600000000e-01,-1.463766666667e+00
2011,7.890958310736e-01,5.126411875776e-01,5.649843109875e-01,7.994862989186e-01,1.304642001231e+00,4.284069687535e-01,6.215252883919e-01,1.168453441106e+00,1.381256912184e+00,1.381256912184e+00,7.456855422757e-01,1.024174383058e+00,1.453529344941e+00,1.715279794414e+00,-9.640748810871e-01,-6.703625961554e-01,-1.866628256659e+00,-1.888044777435e+00,4.438091989102e-01,6.248273151531e-01,5.634385626881e-01,-1.212821378827e-01,1.457633333333e-01,3.785756666667e-01,-7.745566666667e-01,1.425010000000e+00
2012,2.093163241335e+00,1.670969916266e+00,2.191742211135e+00,2.490790290419e+00,2.064079407944e+00,1.705675714908e+00,2.245959817517e+00,2.631587274536e+00,1.991477677765e+00,1.991477677765e+00,1.907483489039e+00,2.056574302482e+00,2.179348507008e+00,2.273278020454e+00,-1.221073130402e+00,-9.518368692150e-01,-1.949234836796e+00,-7.866237089409e-01,-9.294886751427e-02,8.200120665802e-01,1.937602175558e+00,9.632524889985e-01,9.531666666667e-01,-9.889166666667e-01,-9.635966666667e-01,-8.231866666667e-01
2013,1.208091031588e+00,1.534005023112e+00,1.215547178009e+00,1.108632309559e+00,1.002416177913e+00,1.581376093574e+00,1.398942853433e+00,1.397370518906e+00,8.750371432787e-01,8.750371432787e-01,               NaN,               NaN,               NaN,               NaN,-5.816370100823e-01,-4.806734121370e-01,-1.065038479032e+00,-6.428270694430e-01,5.949199742086e-01,4.091796462377e-01,9.695487713026e-01,7.680677375714e-01,-5.732200000000e-01,5.922733333333e-01,6.276500000000e-01,1.887933333333e-01
2014,1.012590670654e+00,               NaN,               NaN,               NaN,               NaN,2.331816766744e-01,9.348739327366e-01,1.500464422696e+00,1.783909179985e+00,1.783909179985e+00,               NaN,               NaN,               NaN,               NaN,2.872618328408e-01,8.196153492796e-01,               NaN,               NaN,-3.290594539180e-01,-4.801702292164e-01,               NaN,               NaN,8.079100000000e-01,-3.086400000000e-01,               NaN,               NaN
